"","crimes","lat","lon"
"4386","AssaultOffense",43.0754264,-87.9581938
"4387","AssaultOffense",43.0497699762452,-87.9207571253764
"4388","AssaultOffense",43.0048499132803,-87.9355324505243
"4389","AssaultOffense",42.990148,-87.9837328
"4390","AssaultOffense",43.1468142791151,-87.9787366115285
"4391","AssaultOffense",43.0109547151763,-87.9240710101842
"4392","AssaultOffense",43.0156833,-87.9473693
"4393","AssaultOffense",43.0626238,-87.980707
"4394","AssaultOffense",43.0777260138621,-87.8755607222222
"4395","AssaultOffense",43.0894357481179,-87.9223017737493
"4396","AssaultOffense",43.0645141,-87.9649134
"4397","AssaultOffense",43.1045652857765,-87.9770617343585
"4398","AssaultOffense",43.1281201211728,-87.9861287026509
"4399","AssaultOffense",43.1100183,-87.9660448
"4400","AssaultOffense",43.0142309893263,-87.9226421787093
"4401","AssaultOffense",43.0888387,-87.9286094
"4402","AssaultOffense",43.1180486,-88.045326
"4403","AssaultOffense",43.1423752,-87.9904273
"4404","AssaultOffense",43.0809339036577,-87.9859995815473
"4405","AssaultOffense",43.1218248,-87.9881133
"4406","AssaultOffense",43.1228546728728,-87.947827597736
"4407","AssaultOffense",43.0810436,-87.9270688
"4408","AssaultOffense",43.0156987433378,-87.9423535046136
"4409","AssaultOffense",43.0214724,-87.9295473
"4410","AssaultOffense",43.0706897387,-87.9888773781356
"4411","AssaultOffense",43.1229260638862,-87.9885858786033
"4412","AssaultOffense",43.1240993,-87.9875382
"4413","AssaultOffense",43.008708085059,-87.9178359803764
"4414","AssaultOffense",43.0668177506098,-87.9585380655621
"4415","AssaultOffense",43.1107574,-88.0130216
"4416","AssaultOffense",43.072856523944,-87.9050657386437
"4417","AssaultOffense",43.0595637,-87.8902958
"4418","AssaultOffense",43.1082268,-88.0442704
"4419","AssaultOffense",43.0704446928842,-87.9472652658894
"4420","AssaultOffense",43.1074715359301,-87.9391515889457
"4421","AssaultOffense",43.1588663,-87.9864754
"4422","AssaultOffense",43.1053173,-87.9652948
"4423","AssaultOffense",43.0052450944243,-87.9186355484387
"4424","AssaultOffense",43.0550096852613,-87.9388098340463
"4425","AssaultOffense",43.0958146,-87.9613979
"4426","AssaultOffense",43.1033465,-87.9576245
"4427","AssaultOffense",43.1242094,-88.0043198
"4428","AssaultOffense",43.0916752,-87.9997887
"4429","AssaultOffense",43.0792044625137,-87.9649545563335
"4430","AssaultOffense",43.1235703689129,-88.023427772597
"4431","AssaultOffense",43.0397988728814,-87.9462039853276
"4432","AssaultOffense",43.1153755,-88.0141772
"4433","AssaultOffense",43.1743326,-88.0100184
"4434","AssaultOffense",43.0703552,-87.9752476
"4435","AssaultOffense",43.0693492,-87.9845409
"4436","AssaultOffense",43.1059860892194,-87.9407659556619
"4437","AssaultOffense",43.0903056,-87.9872788
"4438","AssaultOffense",42.9984833348185,-87.916906227834
"4439","AssaultOffense",43.0693786,-87.9684344
"4440","AssaultOffense",43.1220800867973,-87.9883509396877
"4441","AssaultOffense",43.0590392,-87.9654992
"4442","AssaultOffense",43.0752542312317,-88.0018433126812
"4443","AssaultOffense",43.0808186077348,-87.9497801654011
"4444","AssaultOffense",43.0941224,-87.9636077
"4445","AssaultOffense",43.0090699,-87.9244873
"4446","AssaultOffense",43.0464884,-87.9375614
"4447","AssaultOffense",43.1222633,-87.9636889
"4448","AssaultOffense",43.0147050091107,-87.9241127252423
"4449","AssaultOffense",43.0790614,-87.909015
"4450","AssaultOffense",43.0524792,-87.9554657
"4451","AssaultOffense",43.0846506626385,-87.9159817504674
"4452","AssaultOffense",43.0704318,-87.9396814
"4453","AssaultOffense",43.0674371,-87.9696324
"4454","AssaultOffense",42.9603332177051,-87.943691552071
"4455","AssaultOffense",42.980346212032,-88.017615911871
"4456","AssaultOffense",43.021156885804,-87.9240320146295
"4457","AssaultOffense",43.0958865879501,-87.9412277963228
"4458","AssaultOffense",43.0093431182003,-87.9527312268766
"4459","AssaultOffense",43.0627721563913,-87.9387128068277
"4460","AssaultOffense",43.0980414446962,-87.9841143267909
"4461","AssaultOffense",42.9677139,-87.9198226
"4462","AssaultOffense",43.117808889828,-88.0274724405608
"4463","AssaultOffense",43.0666744,-87.9594747
"4464","AssaultOffense",43.1075782641783,-87.9482918226752
"4465","AssaultOffense",43.0781189,-87.9445181
"4466","AssaultOffense",43.0551632,-87.9471384
"4467","AssaultOffense",43.0603536,-87.9514872
"4468","AssaultOffense",43.1267006794471,-87.9648640337017
"4469","AssaultOffense",43.1841297888869,-88.0028762358691
"4470","AssaultOffense",43.0863391080494,-87.9287562847231
"4471","AssaultOffense",43.0907568,-88.0253928
"4472","AssaultOffense",43.0736933870966,-87.9486529974624
"4473","AssaultOffense",43.0659812927668,-87.9326803673188
"4474","AssaultOffense",43.0088096,-87.9470761
"4475","AssaultOffense",43.1046209971979,-87.9853927192154
"4476","AssaultOffense",43.0627432,-87.9619151
"4477","AssaultOffense",43.0111101,-87.9488574
"4478","AssaultOffense",43.0705172758423,-87.9497468734554
"4479","AssaultOffense",43.030517745187,-88.0272721683075
"4480","AssaultOffense",42.9967310257497,-87.9202038313786
"4481","AssaultOffense",43.0594351,-87.973356
"4482","AssaultOffense",43.0161009904561,-87.9384060913404
"4483","AssaultOffense",43.0229518469919,-87.9478879893687
"4484","AssaultOffense",43.1536778,-87.9640433
"4485","AssaultOffense",43.0021765,-87.9464189
"4486","AssaultOffense",43.1383306432804,-88.0064666659601
"4487","AssaultOffense",43.0561208,-87.9374191
"4488","AssaultOffense",43.0388080129788,-87.9504064137716
"4489","AssaultOffense",43.0860218,-87.9846991
"4490","AssaultOffense",43.0707057,-87.9144999
"4491","AssaultOffense",42.9918610133327,-87.9251578040649
"4492","AssaultOffense",43.1362727686058,-88.035745616715
"4493","AssaultOffense",43.0446240212721,-87.950587788779
"4494","AssaultOffense",43.0431721965959,-87.9566915663274
"4495","AssaultOffense",43.0778251604964,-87.9631239502041
"4496","AssaultOffense",43.0075101711419,-87.9185841686616
"4497","AssaultOffense",43.0789441941957,-87.9172880120092
"4498","AssaultOffense",43.0169499853276,-87.9239501262626
"4499","AssaultOffense",43.1116432,-87.95573
"4500","AssaultOffense",43.0682955,-87.9702929
"4501","AssaultOffense",43.0380593,-87.9106989
"4502","AssaultOffense",43.0685901,-87.9309636
"4503","AssaultOffense",43.0998058072354,-88.0275056769593
"4504","AssaultOffense",43.0729259,-87.9702341
"4505","AssaultOffense",43.1454246617249,-87.9557382686201
"4506","AssaultOffense",43.161436,-88.0306154
"4507","AssaultOffense",43.0877616,-87.9432467
"4508","AssaultOffense",43.1219370837245,-88.0384460032701
"4509","AssaultOffense",43.1042656529765,-87.9347612593252
"4510","AssaultOffense",42.9883725715629,-87.9206625997892
"4511","AssaultOffense",43.0028141115053,-87.9186890760096
"4512","AssaultOffense",43.0541186159134,-87.9339623376121
"4513","AssaultOffense",43.0549990533884,-87.9527612003524
"4514","AssaultOffense",43.0549990533884,-87.9527612003524
"4515","AssaultOffense",43.0224158204778,-87.9423539974976
"4516","AssaultOffense",43.0765933,-87.9375643
"4517","AssaultOffense",43.0657428,-87.8809601
"4518","AssaultOffense",43.016936656936,-87.9409584936725
"4519","AssaultOffense",43.1218437,-88.0393858
"4520","AssaultOffense",43.0362293746297,-87.9062386729439
"4521","AssaultOffense",43.0667762,-87.9691273
"4522","AssaultOffense",43.0124797690387,-87.9385592230942
"4523","AssaultOffense",43.1279981,-87.9570302
"4524","AssaultOffense",43.049225,-87.9442465
"4525","AssaultOffense",43.1047362794556,-87.9746599679754
"4526","AssaultOffense",43.0027612259967,-87.9275839086537
"4527","AssaultOffense",43.1281340692031,-87.9872540210519
"4528","AssaultOffense",43.0702874234579,-87.9252964508407
"4529","AssaultOffense",43.0361182274659,-87.8986466623465
"4530","AssaultOffense",43.1042881,-87.974682
"4531","AssaultOffense",43.0596603,-87.9323303
"4532","AssaultOffense",43.0120427493277,-87.9396274417443
"4533","AssaultOffense",43.0678627217113,-87.9751273867755
"4534","AssaultOffense",43.1112042935925,-88.0159695600045
"4535","AssaultOffense",43.0863316,-87.9581418
"4536","AssaultOffense",43.0948497,-87.9451351
"4537","AssaultOffense",43.0025777348481,-87.9297475982483
"4538","AssaultOffense",43.0651075216791,-87.9623204535478
"4539","AssaultOffense",43.0120447,-87.9189184
"4540","AssaultOffense",43.0799221,-87.9640582
"4541","AssaultOffense",43.0766332298719,-87.9621491714861
"4542","AssaultOffense",43.1218858,-88.0335992
"4543","AssaultOffense",43.0928127834091,-87.9671392681743
"4544","AssaultOffense",43.1084786,-87.9766708
"4545","AssaultOffense",43.0655356841902,-87.9339042191535
"4546","AssaultOffense",42.9746520246059,-87.9681156585285
"4547","AssaultOffense",43.005531919836,-87.9282727811617
"4548","AssaultOffense",43.0671099,-87.9167263
"4549","AssaultOffense",43.104352614438,-87.9420383256983
"4550","AssaultOffense",43.0361182274659,-87.8986466623465
"4551","AssaultOffense",43.0871533,-87.9755504
"4552","AssaultOffense",43.0850761,-87.9639331
"4553","AssaultOffense",43.0761786302384,-87.9287626178844
"4554","AssaultOffense",43.0704318,-87.9396814
"4555","AssaultOffense",42.9379086,-87.9533596
"4556","AssaultOffense",43.1032428,-87.9725479
"4557","AssaultOffense",43.0990531,-87.9797054
"4558","AssaultOffense",43.1370614,-88.0411607
"4559","AssaultOffense",43.0731166,-87.9629516
"4560","AssaultOffense",43.0614531,-87.934228
"4561","AssaultOffense",43.0809074449135,-87.9321756012822
"4562","AssaultOffense",43.0754428,-87.9079249
"4563","AssaultOffense",43.0630621,-87.9550109
"4564","AssaultOffense",43.0427017,-87.9432708
"4565","AssaultOffense",43.1080193,-87.9377699
"4566","AssaultOffense",43.0759981,-87.9106615
"4567","AssaultOffense",43.179697,-88.0247881
"4568","AssaultOffense",43.0440838,-87.944498
"4569","AssaultOffense",43.0391216,-87.9194979
"4570","AssaultOffense",43.0450857727459,-87.9033474582955
"4571","AssaultOffense",43.0647355,-87.962564
"4572","AssaultOffense",43.0694515,-87.9381604
"4573","AssaultOffense",43.071118247303,-87.9460147074404
"4574","AssaultOffense",43.0846718,-87.9240482
"4575","AssaultOffense",43.1191491,-88.031736
"4576","AssaultOffense",43.1427467,-88.0059429
"4577","AssaultOffense",43.1194332244562,-87.9999615198526
"4578","AssaultOffense",43.1036596351595,-87.9656036625045
"4579","AssaultOffense",43.0680351,-87.9635605
"4580","AssaultOffense",43.0374009854853,-87.9418607144231
"4581","AssaultOffense",43.0075127,-87.9183755
"4582","AssaultOffense",43.0812824871232,-87.9970396003574
"4583","AssaultOffense",43.0624659641647,-87.9110398360787
"4584","AssaultOffense",43.0611954738507,-87.9375020073606
"4585","AssaultOffense",43.1486471242564,-87.9619956911949
"4586","AssaultOffense",43.0408333884163,-87.9429707162359
"4587","AssaultOffense",43.0976697,-87.9896201
"4588","AssaultOffense",43.1210973485223,-88.0369658704872
"4589","AssaultOffense",43.0128196893336,-87.9254110258062
"4590","AssaultOffense",43.0009747631618,-87.918721749507
"4591","AssaultOffense",43.034347,-87.917731
"4592","AssaultOffense",43.034347,-87.917731
"4593","AssaultOffense",43.1186375,-87.9809276
"4594","AssaultOffense",43.1356783,-88.0392191
"4595","AssaultOffense",43.0996337,-87.9631186
"4596","AssaultOffense",43.1035510108644,-88.0093431296394
"4597","AssaultOffense",43.1855453436055,-88.0043345015052
"4598","AssaultOffense",43.093360655008,-88.0420061659382
"4599","AssaultOffense",43.0638989,-87.9630817
"4600","AssaultOffense",43.1037201,-87.9782852
"4601","AssaultOffense",43.1173445929197,-87.9878204252948
"4602","AssaultOffense",43.0682465236947,-87.9552633310943
"4603","AssaultOffense",43.0763893,-87.9059143
"4604","AssaultOffense",42.961115902021,-87.9388078231684
"4605","AssaultOffense",43.1355892,-88.002504
"4606","AssaultOffense",43.1448116,-88.0067862
"4607","AssaultOffense",43.0924257,-87.9960428
"4608","AssaultOffense",43.1110869,-87.9634835
"4609","AssaultOffense",43.0637328,-87.8916538
"4610","AssaultOffense",43.0854794521344,-88.0006250356913
"4611","AssaultOffense",43.1361588167035,-88.0355977840545
"4612","AssaultOffense",43.103619,-87.9494597
"4613","AssaultOffense",43.0693835,-87.9316178
"4614","AssaultOffense",43.031348986544,-87.9356361853365
"4615","AssaultOffense",43.044684216184,-87.9323739651956
"4616","AssaultOffense",43.0495765743911,-87.9033593287163
"4617","AssaultOffense",43.0045745,-87.9564003
"4618","AssaultOffense",43.0063702467755,-87.9342904055625
"4619","AssaultOffense",43.0063904,-87.9346866
"4620","AssaultOffense",43.0553269,-87.9614436
"4621","AssaultOffense",43.0991905,-87.9778659
"4622","AssaultOffense",43.1149910384576,-88.0152659869481
"4623","AssaultOffense",43.0617925,-87.9794782
"4624","AssaultOffense",43.0098877202292,-87.9422622556558
"4625","AssaultOffense",43.0753965,-87.9165838
"4626","AssaultOffense",43.0114815,-87.9328729
"4627","AssaultOffense",43.0562438,-87.9626871
"4628","AssaultOffense",43.0679991383495,-87.9688022595902
"4629","AssaultOffense",43.0798316,-87.930166
"4630","AssaultOffense",43.0614566165894,-87.9350263066192
"4631","AssaultOffense",43.1054419,-87.9624439
"4632","AssaultOffense",43.1061231,-88.0143446
"4633","AssaultOffense",43.0610319,-87.9328825
"4634","AssaultOffense",42.9957506912635,-87.9879162550188
"4635","AssaultOffense",43.078891,-87.9078294
"4636","AssaultOffense",43.0679948874654,-87.9562755134178
"4637","AssaultOffense",43.0901215,-87.9360333
"4638","AssaultOffense",43.0597503193304,-87.9622184230776
"4639","AssaultOffense",43.0095580079251,-87.9328742753085
"4640","AssaultOffense",43.1254641,-88.0460573
"4641","AssaultOffense",43.0386590518442,-87.9141782165177
"4642","AssaultOffense",43.0399325,-87.9541439
"4643","AssaultOffense",43.1836189,-88.02466
"4644","AssaultOffense",43.0740334,-87.9733405
"4645","AssaultOffense",43.0109505314311,-87.9168825407343
"4646","AssaultOffense",43.148003,-87.9582651
"4647","AssaultOffense",43.0783299126694,-87.9072044589312
"4648","AssaultOffense",43.1288317610175,-87.962513663368
"4649","AssaultOffense",43.1586291,-87.9895558
"4650","AssaultOffense",43.0742835,-87.9593785
"4651","AssaultOffense",43.1315638757687,-88.0293932133172
"4652","AssaultOffense",43.1010216,-87.9673002
"4653","AssaultOffense",43.0753183160339,-87.9619873526445
"4654","AssaultOffense",43.1361588167035,-88.0355977840545
"4655","AssaultOffense",43.076744,-87.9588551
"4656","AssaultOffense",43.1115093084369,-87.9499974101329
"4657","AssaultOffense",43.0459535142686,-87.944471154308
"4658","AssaultOffense",43.0739910827275,-87.909401687219
"4659","AssaultOffense",43.0662798,-87.944136
"4660","AssaultOffense",43.0917631,-87.9795356
"4661","AssaultOffense",43.0917631,-87.9795356
"4662","AssaultOffense",43.0354809397594,-87.9551698155602
"4663","AssaultOffense",43.1823818249108,-88.0312499102539
"4664","AssaultOffense",42.9740252053174,-87.9487593983782
"4665","AssaultOffense",43.0820696317036,-87.9109238826228
"4666","AssaultOffense",43.0522779990853,-87.9615815408501
"4667","AssaultOffense",43.1280325,-87.960023
"4668","AssaultOffense",43.0719088,-87.9641374
"4669","AssaultOffense",43.0704824,-87.8993794
"4670","AssaultOffense",43.0690502096311,-87.959699486403
"4671","AssaultOffense",43.0340746973612,-87.9653955600579
"4672","AssaultOffense",43.0745514,-87.9075061
"4673","AssaultOffense",43.0766425,-88.0057477
"4674","AssaultOffense",43.1272618775871,-87.9660296315377
"4675","AssaultOffense",43.0843788178045,-87.9655419860411
"4676","AssaultOffense",43.125978,-87.9649945
"4677","AssaultOffense",43.0471859609009,-87.9536244069173
"4678","AssaultOffense",43.0594744,-87.9686944
"4679","AssaultOffense",43.0258366,-87.9921895
"4680","AssaultOffense",42.9884169990998,-87.9818362406225
"4681","AssaultOffense",43.0108222332699,-87.926890904978
"4682","AssaultOffense",43.0594746,-87.8983563
"4683","AssaultOffense",43.0738417,-87.9678671
"4684","AssaultOffense",43.0158834438278,-87.9240699051913
"4685","AssaultOffense",43.0200155172741,-87.9423945036635
"4686","AssaultOffense",43.0151112735337,-87.9280821202052
"4687","AssaultOffense",43.0677876,-87.9734605
"4688","AssaultOffense",43.1013873199934,-87.9458513395635
"4689","AssaultOffense",43.0229538,-87.939569
"4690","AssaultOffense",43.0599908,-87.8917184
"4691","AssaultOffense",43.0049711730912,-87.9442503753508
"4692","AssaultOffense",42.9735361,-88.0040084
"4693","AssaultOffense",43.0826624,-87.9658167
"4694","AssaultOffense",43.1219495,-88.005529
"4695","AssaultOffense",43.0123808883261,-87.9255576027885
"4696","AssaultOffense",43.0879984,-87.9060608
"4697","AssaultOffense",43.002743986056,-87.9226270472289
"4698","AssaultOffense",43.0606137055476,-87.9065158659376
"4699","AssaultOffense",43.0693997,-87.9715086
"4700","AssaultOffense",43.0005128378325,-87.9179900740122
"4701","AssaultOffense",43.0790239,-88.0374057
"4702","AssaultOffense",43.0651152,-87.98253
"4703","AssaultOffense",42.9991944886093,-87.9223991259514
"4704","AssaultOffense",43.093360655008,-88.0420061659382
"4705","AssaultOffense",43.0088396,-87.9344724
"4706","AssaultOffense",43.0709700354263,-88.0075081547782
"4707","AssaultOffense",43.0168362526429,-87.9529546918452
"4708","AssaultOffense",43.0647173036506,-87.9442268778862
"4709","AssaultOffense",43.1120652890322,-88.0411915093694
"4710","AssaultOffense",43.0428520679783,-87.9208153132767
"4711","AssaultOffense",43.042741513094,-87.9040784088726
"4712","AssaultOffense",43.0331584,-87.9918433
"4713","AssaultOffense",43.0417812,-87.9599715
"4714","AssaultOffense",43.0751615,-87.9272192
"4715","AssaultOffense",42.9970367,-87.9920913
"4716","AssaultOffense",43.0895846675274,-87.9868429972888
"4717","AssaultOffense",43.0658482,-87.938469
"4718","AssaultOffense",43.1166975765942,-87.965133881897
"4719","AssaultOffense",43.0730400383183,-87.9077191163522
"4720","AssaultOffense",43.1127708623338,-87.9550934160276
"4721","AssaultOffense",43.1019231,-87.9488021
"4722","AssaultOffense",43.1138819,-87.9479604
"4723","AssaultOffense",43.0424856503493,-87.9301969919057
"4724","AssaultOffense",43.117054589101,-88.0123695235501
"4725","AssaultOffense",43.0353519017976,-87.9653887745267
"4726","AssaultOffense",43.1198493,-87.9993053
"4727","AssaultOffense",43.0629371241192,-87.9701191982371
"4728","AssaultOffense",43.105858,-87.9705246
"4729","AssaultOffense",43.1631848684619,-88.0026031310376
"4730","AssaultOffense",43.0653222,-87.9618804
"4731","AssaultOffense",43.0489779,-87.9147129
"4732","AssaultOffense",43.0441938,-87.9573131
"4733","AssaultOffense",43.1610360460864,-88.044451367424
"4734","AssaultOffense",42.97902,-88.0026809
"4735","AssaultOffense",43.1488130225217,-87.9566298496934
"4736","AssaultOffense",43.0902762,-87.9975023
"4737","AssaultOffense",43.08953,-87.965622
"4738","AssaultOffense",43.1724555221803,-88.0082086999878
"4739","AssaultOffense",43.0778842119148,-87.9287222232068
"4740","AssaultOffense",43.0027847,-87.9576263
"4741","AssaultOffense",43.0604504,-87.887093
"4742","AssaultOffense",43.0694858596832,-87.9109603336901
"4743","AssaultOffense",43.1247873592804,-87.9858577317363
"4744","AssaultOffense",43.0693786,-87.9684344
"4745","AssaultOffense",43.0187663,-87.9597729
"4746","AssaultOffense",43.104177994299,-87.9133509158688
"4747","AssaultOffense",43.0711116,-87.9445129
"4748","AssaultOffense",43.1060839,-87.9872644
"4749","AssaultOffense",43.0843431783666,-88.0277689502116
"4750","AssaultOffense",43.0939641,-87.9663456
"4751","AssaultOffense",43.0755973571866,-87.9484457711754
"4752","AssaultOffense",43.0110316,-87.9454897
"4753","AssaultOffense",43.0110316,-87.9454897
"4754","AssaultOffense",43.011509,-87.934568
"4755","AssaultOffense",43.0081293579797,-87.9368338521616
"4756","AssaultOffense",42.9952231082089,-87.9300832607559
"4757","AssaultOffense",43.1206759,-87.9571926
"4758","AssaultOffense",43.0605323,-87.9242905
"4759","AssaultOffense",43.055211,-87.9190331
"4760","AssaultOffense",43.0725076331551,-87.9184500552929
"4761","AssaultOffense",43.0015989,-87.9250734
"4762","AssaultOffense",42.9968657,-87.9764222
"4763","AssaultOffense",43.0020495052702,-87.9200197085212
"4764","AssaultOffense",43.1189063,-87.9983012
"4765","AssaultOffense",43.0537924284972,-87.9018114895388
"4766","AssaultOffense",43.0874326,-87.9866615
"4767","AssaultOffense",43.0615531584948,-87.9788322104179
"4768","AssaultOffense",43.1009324,-88.0217072
"4769","AssaultOffense",42.974800416216,-87.9448585647544
"4770","AssaultOffense",43.0612851,-87.8800866
"4771","AssaultOffense",43.0686569,-87.9745784
"4772","AssaultOffense",43.0348592114761,-87.9499128130006
"4773","AssaultOffense",43.1176295985063,-88.027485297296
"4774","AssaultOffense",43.0063402,-87.9190442
"4775","AssaultOffense",43.0653022,-87.960083
"4776","AssaultOffense",43.0063402,-87.9190442
"4777","AssaultOffense",43.0433673,-87.9387876
"4778","AssaultOffense",42.9901587194186,-87.98898706735
"4779","AssaultOffense",42.9901587194186,-87.98898706735
"4780","AssaultOffense",42.9608136597897,-87.9111895699065
"4781","AssaultOffense",43.044047,-87.9140283
"4782","AssaultOffense",43.1166879679519,-88.0259969995707
"4783","AssaultOffense",43.0701096,-87.9893892
"4784","AssaultOffense",43.0900195830421,-88.0031105051505
"4785","AssaultOffense",43.0418719735459,-87.9488959052668
"4786","AssaultOffense",43.0434693,-87.9424604
"4787","AssaultOffense",43.0603314,-87.9448127
"4788","AssaultOffense",43.0823188,-87.9660045
"4789","AssaultOffense",43.0521225,-87.960622
"4790","AssaultOffense",43.1312194136062,-88.0157810858506
"4791","AssaultOffense",43.1145773,-87.9506082
"4792","AssaultOffense",43.0612851,-87.8800866
"4793","AssaultOffense",43.0114555,-87.9384432
"4794","AssaultOffense",43.0709700354263,-88.0075081547782
"4795","AssaultOffense",43.0912768989126,-87.9256966511865
"4796","AssaultOffense",43.0572444,-87.8874626
"4797","AssaultOffense",43.1176295985063,-88.027485297296
"4798","AssaultOffense",43.0030667922967,-87.935977702915
"4799","AssaultOffense",43.143230462744,-87.955156530734
"4800","AssaultOffense",43.0984572,-87.9927931
"4801","AssaultOffense",43.101632031928,-88.0068884588183
"4802","AssaultOffense",43.0781481903232,-87.9496419705936
"4803","AssaultOffense",43.0850004,-87.8958574
"4804","AssaultOffense",43.0236306631979,-87.9588019853378
"4805","AssaultOffense",43.0846558,-87.9739359
"4806","AssaultOffense",43.0230748235491,-87.9113196420565
"4807","AssaultOffense",43.0221871992929,-87.9493101728201
"4808","AssaultOffense",43.0043188060117,-87.917025450225
"4809","AssaultOffense",43.0660225992908,-87.92912972006
"4810","AssaultOffense",43.0947714587512,-87.9445113185178
"4811","AssaultOffense",43.006282,-87.9185197
"4812","AssaultOffense",43.0680542,-87.8995069
"4813","AssaultOffense",43.0791113068942,-87.9262158548096
"4814","AssaultOffense",43.0513112356626,-87.9329001787048
"4815","AssaultOffense",43.0754292972578,-88.0032004147919
"4816","AssaultOffense",43.1419159,-88.0061462
"4817","AssaultOffense",43.0752878659344,-87.9635863478212
"4818","AssaultOffense",43.0650479930368,-87.9463345304188
"4819","AssaultOffense",43.0554137349694,-87.9628238498094
"4820","AssaultOffense",43.1123353419581,-88.0137222594695
"4821","AssaultOffense",43.0787737,-87.9682843
"4822","AssaultOffense",43.0913181,-87.973786
"4823","AssaultOffense",43.0594144,-87.9383735
"4824","AssaultOffense",43.0956006931461,-88.0419001523895
"4825","AssaultOffense",43.0858685,-87.9473542
"4826","AssaultOffense",43.1360445,-87.9753471
"4827","AssaultOffense",43.0862358,-87.9299943
"4828","AssaultOffense",43.0914368,-88.0235247
"4829","AssaultOffense",43.1100864394129,-88.0227284654403
"4830","AssaultOffense",43.1175921,-87.9595874
"4831","AssaultOffense",43.0730691,-87.9882838
"4832","AssaultOffense",43.0530543896147,-87.9402200121336
"4833","AssaultOffense",43.0998412327114,-87.9443046734678
"4834","AssaultOffense",43.0328907555521,-87.9576489127498
"4835","AssaultOffense",43.0730691,-87.9882838
"4836","AssaultOffense",43.0894443,-88.0350645
"4837","AssaultOffense",43.0694588837777,-87.9128273197325
"4838","AssaultOffense",43.0468108922626,-87.8991650070971
"4839","AssaultOffense",43.0491,-87.9597678
"4840","AssaultOffense",43.0802574339079,-87.9485473093617
"4841","AssaultOffense",43.0682955,-87.9702929
"4842","AssaultOffense",43.083617717109,-87.9596647459332
"4843","AssaultOffense",43.0876523113487,-87.9469868642368
"4844","AssaultOffense",42.9990848,-87.9241952
"4845","AssaultOffense",43.1555105,-87.9791929
"4846","AssaultOffense",43.08565,-87.963422
"4847","AssaultOffense",43.0727170138621,-87.9910803896321
"4848","AssaultOffense",43.1055009,-87.9810001
"4849","AssaultOffense",43.0658207,-87.9372464
"4850","AssaultOffense",43.1055009,-87.9810001
"4851","AssaultOffense",43.0492377,-87.9599201
"4852","AssaultOffense",43.117054589101,-88.0123695235501
"4853","AssaultOffense",43.1724793,-88.0435333
"4854","AssaultOffense",43.0820054388457,-87.9296711897278
"4855","AssaultOffense",43.0604564770558,-87.9171722919221
"4856","AssaultOffense",43.0649592,-87.9753344
"4857","AssaultOffense",43.1138777,-88.0142906
"4858","AssaultOffense",42.977381,-87.91656
"4859","AssaultOffense",43.1146724,-88.0531277
"4860","AssaultOffense",43.076482,-87.9576341
"4861","AssaultOffense",43.0743929,-87.96057
"4862","AssaultOffense",43.0123158908619,-87.9397097275806
"4863","AssaultOffense",43.0017349111607,-87.9316935025232
"4864","AssaultOffense",43.117054589101,-88.0123695235501
"4865","AssaultOffense",43.056246,-87.9465556
"4866","AssaultOffense",43.1125622,-87.9604022
"4867","AssaultOffense",43.0488036541943,-88.0015113586654
"4868","AssaultOffense",43.0117901045736,-87.9140579251715
"4869","AssaultOffense",42.9909361,-87.9786387
"4870","AssaultOffense",43.0405579,-87.8970212
"4871","AssaultOffense",43.0323564,-87.9075045
"4872","AssaultOffense",43.1006670306533,-87.9445398684414
"4873","AssaultOffense",43.1174338659683,-87.9505007200324
"4874","AssaultOffense",43.1344259,-88.0015309
"4875","AssaultOffense",42.9490164042927,-87.9294424328626
"4876","AssaultOffense",43.0741791,-87.9150328
"4877","AssaultOffense",42.9610037587158,-87.9388049717717
"4878","AssaultOffense",43.0654282,-87.942868
"4879","AssaultOffense",43.0733321341922,-87.9373998951519
"4880","AssaultOffense",43.0641658503148,-87.9015263123277
"4881","AssaultOffense",42.9948952,-87.9804911
"4882","AssaultOffense",43.1125332,-88.0003811
"4883","AssaultOffense",43.1481035,-87.9615122
"4884","AssaultOffense",43.1582709539029,-87.985131820064
"4885","AssaultOffense",43.0880313,-87.9586505
"4886","AssaultOffense",43.0665000910687,-87.9016730989543
"4887","AssaultOffense",43.0718654,-87.9186271
"4888","AssaultOffense",43.059416395481,-87.9198667529188
"4889","AssaultOffense",43.002743986056,-87.9226270472289
"4890","AssaultOffense",43.0986551444946,-87.9493269616412
"4891","AssaultOffense",43.1209170241443,-88.0370232653078
"4892","AssaultOffense",43.0781809957249,-87.9126520700021
"4893","AssaultOffense",43.1097123,-87.9612152
"4894","AssaultOffense",42.9349218210993,-87.949203840854
"4895","AssaultOffense",43.0560371,-87.9345744
"4896","AssaultOffense",43.1215358,-88.0030588
"4897","AssaultOffense",43.0873313,-87.947569
"4898","AssaultOffense",43.087897076361,-87.9323051389376
"4899","AssaultOffense",43.104736896915,-87.9748040418422
"4900","AssaultOffense",43.0644944,-87.9478503
"4901","AssaultOffense",43.1841753887862,-88.0154947846895
"4902","AssaultOffense",43.0591754336127,-87.9368782855816
"4903","AssaultOffense",43.1080285,-87.9383746
"4904","AssaultOffense",43.0713003,-87.9606095
"4905","AssaultOffense",43.047833,-87.9716757
"4906","AssaultOffense",43.0711366746243,-87.9276245048686
"4907","AssaultOffense",43.0850217,-87.9374073
